,loss,accuracy,val_loss,val_accuracy
0,0.2018018100125036,0.9520670175552368,0.1840517398030214,0.9500836730003357
1,0.03511667172871415,0.9903478622436523,0.13725161132009517,0.9585889577865601
2,0.002744926199143299,0.9996357560157776,0.13699675881736526,0.950362503528595
3,0.02036584467067653,0.993553102016449,0.43798818738746853,0.8848298788070679
4,0.004286271146199748,0.9988344311714172,0.09290557214691185,0.9707194566726685
5,0.009159287187597996,0.9967219233512878,0.5263712804533887,0.8736754059791565
6,0.007252985543765276,0.9979967474937439,0.15068365965527833,0.9580312371253967
7,0.001712798397027872,0.9996721744537354,0.44223475234444853,0.8863636255264282
8,0.013728200154228015,0.9956291913986206,0.2559992416186199,0.9286112785339355
9,0.0005203689967422129,0.9999271631240845,0.09244602711857294,0.9746235609054565
10,0.002176103193011064,0.9994900822639465,1.4156598652532761,0.7321528196334839
11,0.010277152316734988,0.996576189994812,0.13438504605577223,0.9651421904563904
12,0.00014155348826804448,1.0,0.10489362160492878,0.9712771773338318
13,0.00021475258183772553,0.9999635815620422,0.14983469924719442,0.9631901979446411
14,0.012093529430575609,0.9962848424911499,0.12698190749780786,0.9654210805892944
15,0.0016511574214683918,0.9996357560157776,0.10143871696193871,0.9698829054832458
16,0.00017705557917595122,1.0,0.08479184331586134,0.9772727489471436
17,6.017393999512165e-05,1.0,0.07638354780108306,0.9754601120948792
18,0.012160678170673166,0.9968311786651611,0.10988453764009225,0.9654210805892944
19,0.0005189455480749727,0.9998907446861267,0.12534136991827005,0.9693251252174377
20,0.00023376882536215156,1.0,0.14143472513465907,0.9606804251670837
21,0.006100398154423447,0.9981788396835327,0.08070074750195877,0.9730898141860962
22,0.00013222849718552332,1.0,0.07038473657172507,0.9758784174919128
23,0.0023223693834005413,0.9994536638259888,0.6134111404385703,0.8321249485015869
24,0.005895410383117888,0.998142421245575,0.14469205906413515,0.9623535871505737
25,0.0004875507067497257,0.9998907446861267,0.15988944726827312,0.9594255685806274
26,0.0012599975686254862,0.9995993375778198,0.11845622731908237,0.9744840860366821
27,0.0024188760028241185,0.9991986751556396,0.949142619616981,0.8494144082069397
28,0.0015806679866219296,0.9996357560157776,0.10182706670443874,0.9744840860366821
29,0.0015935177336341907,0.9995265007019043,0.170345263714701,0.9609593152999878
