,loss,accuracy,val_loss,val_accuracy
0,1.4103764171223456,0.5634675025939941,0.7766159568594876,0.7487451434135437
1,0.299679912058757,0.9050446152687073,0.4901845958717562,0.8517847061157227
2,0.07640002013101531,0.9803314805030823,0.46953893745524783,0.8761851787567139
3,0.0314775424627979,0.9921326041221619,0.5127937411312876,0.8529001474380493
4,0.02237055888559762,0.994135856628418,0.448453376472736,0.8915225863456726
5,0.016951518761062514,0.9953378438949585,0.45036121745644425,0.899330735206604
6,0.022410136866267073,0.9931888580322266,0.5614642954788219,0.8597322702407837
7,0.0036830522648903146,0.9992350935935974,0.4536612028645844,0.9118795394897461
8,0.01887608802681426,0.9940266013145447,0.8305654213159297,0.8017289638519287
9,0.007420608321031632,0.9980695843696594,0.4569440036637305,0.9051868319511414
