,loss,accuracy,val_loss,val_accuracy
0,0.6004226638194824,0.8264068365097046,0.1165997822858846,0.9626324772834778
1,0.06125308841987942,0.9789109230041504,0.1436973722543561,0.950641393661499
2,0.03242195810260364,0.9888908863067627,0.5760811319281743,0.8853875994682312
3,0.02776614478028574,0.9909670352935791,0.1027032955394641,0.9721137881278992
4,0.0401048728879531,0.9872154593467712,0.1662547040931471,0.9564974904060364
5,0.015635145956384006,0.9950464367866516,0.3673772804059371,0.9249860644340515
6,0.03185518352781827,0.9899107813835144,0.16489871780856705,0.9601227045059204
7,0.017243781497553456,0.9944636821746826,0.06327801047679792,0.9758784174919128
8,0.013469705680599022,0.9961391091346741,0.10734270780020831,0.9693251252174377
9,0.022574721607193836,0.9934802651405334,0.13258592933734084,0.9708588719367981
