,loss,accuracy,val_loss,val_accuracy
0,1.3840842081785767,0.5652522444725037,0.644782861982453,0.7815114259719849
1,0.15941760421906462,0.9525040984153748,0.4079118104401209,0.8664249777793884
2,0.038112961678938545,0.9903114438056946,0.38837382920830194,0.8867819309234619
3,0.02549061457130585,0.9927881956100464,0.41225602337752915,0.8979364037513733
4,0.014109341197541488,0.9969768524169922,0.37460481110966476,0.9042108058929443
5,0.016987798768660047,0.9941722750663757,0.37912503502041317,0.9025376439094543
6,0.00037524081106710073,1.0,0.3734263703006289,0.9127160906791687
7,0.00019268770965646852,1.0,0.3976235326791958,0.9129949808120728
8,0.00012691299469357598,1.0,0.4080976830230277,0.9086726307868958
9,0.0001077938148534077,1.0,0.4788847098951459,0.9021193385124207
