,loss,accuracy,val_loss,val_accuracy
0,2.4763512354864488,0.2463303655385971,1.9116530666388551,0.45329058170318604
1,1.802269873478399,0.4200327694416046,1.6003026760163017,0.5154768824577332
2,1.564054445299028,0.49036604166030884,1.4157509450399204,0.5686001181602478
3,1.4234553468051536,0.5279912352561951,1.3551095317544315,0.585750162601471
4,1.3206101479414838,0.5633218288421631,1.2738803738797768,0.6119632124900818
5,1.2387233697658158,0.5848479270935059,1.2528872541455802,0.601366400718689
6,1.1747023991821155,0.6078310012817383,1.2141347504566318,0.6316229701042175
7,1.10848057549457,0.6288836002349854,1.2226578763458094,0.64235919713974
8,1.072772881168851,0.63551265001297,1.1949371165625555,0.6246514320373535
9,1.0354032916854237,0.6477508544921875,1.1904974689845327,0.6394311189651489
10,0.9819658320081666,0.6643598675727844,1.1750497167760676,0.639710009098053
11,0.9581459509655549,0.6732471585273743,1.1699080213247832,0.6675962209701538
12,0.9188910725619966,0.6861045360565186,1.2101073252110925,0.6356664896011353
13,0.8871713769781071,0.6960116624832153,1.1516325509022949,0.6578360199928284
14,0.8609328533234958,0.704643964767456,1.193427336162784,0.658951461315155
15,0.8497687378013922,0.7062466144561768,1.233195750525858,0.6271612048149109
16,0.8238866678766595,0.7126206755638123,1.229604458316903,0.6307864189147949
17,0.7978617462688968,0.721835732460022,1.2217387217951432,0.6418014764785767
18,0.7956033435095379,0.7238025665283203,1.2561650988248494,0.637060821056366
19,0.7614444059549275,0.7359315156936646,1.36016636624791,0.6252091526985168
20,0.7530986431973203,0.737570583820343,1.2614901646913528,0.6416620016098022
21,0.7402844384988352,0.7414678335189819,1.446144267891747,0.5916062593460083
22,0.7254922586068324,0.7470770478248596,1.3278808480723903,0.6271612048149109
23,0.7163695551966561,0.7495173811912537,1.2460471217817124,0.6641104221343994
24,0.7007092173558466,0.7540702819824219,1.3570180870738031,0.6275794506072998
25,0.6972599365730316,0.7537060379981995,1.343369502630303,0.637060821056366
26,0.6759321529353779,0.762484073638916,1.363019075728766,0.6438929438591003
27,0.6688045523787995,0.7651065587997437,1.3779182454692673,0.6176798939704895
28,0.6531492813843627,0.7707885503768921,1.3312519781428611,0.6296709179878235
29,0.6507303822542058,0.7711892127990723,1.435638688359258,0.6454266309738159
30,0.638745344453682,0.7705700397491455,1.4087412411516362,0.610289990901947
