,loss,accuracy,val_loss,val_accuracy
0,1.460540137385827,0.5447824001312256,0.9325823726031744,0.7095649838447571
1,0.3477145486696673,0.8869422674179077,0.567932614785496,0.8199944496154785
2,0.10848850867041222,0.9690402746200562,0.5687459397845996,0.8417456746101379
3,0.04513434188210113,0.988417387008667,0.5934765972461961,0.8311489224433899
4,0.026919429619109488,0.9927153587341309,0.6045820748836541,0.8766034841537476
5,0.025871074394557162,0.9928974509239197,0.5942035805401784,0.8763245940208435
6,0.01017662683521175,0.9977781772613525,0.6491647723549876,0.8700501918792725
7,0.016872944847384747,0.9946457743644714,0.5983938033423115,0.8820412755012512
8,0.0004597345904257261,1.0,0.6362559265477266,0.8807864189147949
9,0.02844777449676315,0.9911491274833679,0.5409914226208979,0.8891522884368896
10,0.0004840230208914583,1.0,0.6033506705366474,0.8837144374847412
11,0.00021254035646305636,1.0,0.6212317071508411,0.8885945081710815
12,0.00011192906098114746,1.0,0.6686186344008933,0.8820412755012512
13,7.94514633705856e-05,1.0,0.6659754037822733,0.8873396515846252
14,0.035260801973122875,0.9891822934150696,0.5407453665821927,0.8807864189147949
15,0.0003421608622760987,1.0,0.5887640863963213,0.8778583407402039
16,0.00017453989858040586,1.0,0.6087973473430733,0.8880367875099182
17,0.00010010840835947743,1.0,0.6325623879151754,0.8885945081710815
18,6.111754357698638e-05,1.0,0.6889813836400063,0.8835750222206116
19,0.02874515460709532,0.9925332069396973,0.6431820085651371,0.8653095364570618
20,0.0007967049257981247,0.9999271631240845,0.6000255475021514,0.8915225863456726
21,0.00014933018414959386,1.0,0.642151331204253,0.8880367875099182
22,8.295014041412434e-05,1.0,0.6496079881229553,0.8902677297592163
23,4.985008650729282e-05,1.0,0.6714251920683344,0.89403235912323
24,3.196934980223224e-05,1.0,0.6954179711003714,0.8920803070068359
25,2.0759953837610887e-05,1.0,0.7123476215999174,0.8898494243621826
26,1.3606777267241673e-05,1.0,0.7377040526485215,0.894729495048523
27,9.450293184434586e-06,1.0,0.7317693292330043,0.8948689103126526
28,0.03128441553241285,0.9910034537315369,0.499687184665375,0.9007250666618347
29,0.0004791390378156803,1.0,0.535821606040965,0.9071388840675354
30,0.00012879477655146918,1.0,0.5713602031201407,0.9028165340423584
31,6.583210135886889e-05,1.0,0.5961766484157404,0.9023982286453247
32,3.87998373657543e-05,1.0,0.614351696451292,0.9039319753646851
33,2.49342058043279e-05,1.0,0.6466212546783784,0.9047685265541077
34,1.4989176489303478e-05,1.0,0.6618376937458673,0.8998884558677673
35,9.63763155815397e-06,1.0,0.688732859882561,0.898354709148407
36,6.188067457433332e-06,1.0,0.7305779239762312,0.895008385181427
37,4.1375520055831155e-06,1.0,0.7365346457674687,0.8969603776931763
38,2.683611531740303e-06,1.0,0.7591529284069929,0.8948689103126526
39,1.787400224015263e-06,1.0,0.7732974109919537,0.8989124298095703
40,0.026609101417936768,0.9923146963119507,0.5066735887836625,0.897657573223114
41,0.00016757671303261213,1.0,0.5795963124945507,0.8968209624290466
42,8.860081857251871e-05,1.0,0.5695442554748181,0.8931957483291626
43,4.82002000580036e-05,1.0,0.5917340441115047,0.8922197222709656
44,2.9504521755251072e-05,1.0,0.6064254310902346,0.894729495048523
45,1.886024516507038e-05,1.0,0.6287274390247283,0.8911042809486389
46,1.1964402149226054e-05,1.0,0.6564657826361664,0.8927774429321289
47,7.476675530642329e-06,1.0,0.6768484267802581,0.8954266309738159
48,4.842303036141787e-06,1.0,0.6857549004055068,0.8979364037513733
49,3.362950494312527e-06,1.0,0.7394892018592171,0.897657573223114
50,1.8932062723434984e-06,1.0,0.7476404029255073,0.8955661058425903
51,1.3150345245481455e-06,1.0,0.7719699082733557,0.8948689103126526
52,8.15467150951254e-07,1.0,0.7974740394951227,0.8938929438591003
53,5.244998403342134e-07,1.0,0.8472189096997631,0.8943111896514893
54,3.811942399711027e-07,1.0,0.846634951793587,0.8951478004455566
55,2.0982953855388846e-07,1.0,0.8667542245083192,0.8996095657348633
56,0.01989730645291697,0.994827926158905,0.5282077597162276,0.8625209331512451
57,0.0020268987378359395,0.9994536638259888,0.5830905815235579,0.8955661058425903
58,8.980173539814504e-05,1.0,0.6200370602118654,0.8964026570320129
59,4.699458789534488e-05,1.0,0.6456794269648654,0.896681547164917
60,2.6857895669685724e-05,1.0,0.6718283280619075,0.8962632417678833
61,1.623469893206149e-05,1.0,0.6955083795153615,0.8952872157096863
62,1.0148696604112201e-05,1.0,0.7141479464738578,0.8944506645202637
63,6.373511761263794e-06,1.0,0.7349998576953822,0.8954266309738159
64,4.1246567558694256e-06,1.0,0.7518322792664293,0.8970998525619507
65,2.6879143842990626e-06,1.0,0.7741570599773482,0.8964026570320129
66,1.759481956973185e-06,1.0,0.790149995519795,0.8964026570320129
67,1.170474755425109e-06,1.0,0.8109251438272496,0.8972392678260803
68,7.620068244819964e-07,1.0,0.8241805334494692,0.8984941244125366
69,4.935272223436774e-07,1.0,0.8453442861769371,0.8975180983543396
70,3.8000531752473535e-07,1.0,0.9268777749395223,0.9014222025871277
71,0.02370388664641706,0.9937716126441956,0.5425098764647018,0.8945900797843933
72,0.00012734444629785514,1.0,0.5669768662568508,0.8955661058425903
73,6.699914492102262e-05,1.0,0.5817761031541793,0.8980758786201477
74,3.8992200289943914e-05,1.0,0.6045241472122378,0.8975180983543396
75,2.3991471045989643e-05,1.0,0.618639821653508,0.898633599281311
76,1.5103282034915493e-05,1.0,0.637398399342997,0.902677059173584
77,9.320681048488443e-06,1.0,0.6612907319313577,0.8991913199424744
78,5.740030020901259e-06,1.0,0.6896084466157409,0.8987730145454407
79,3.6194397566489207e-06,1.0,0.7154418035365772,0.9001673460006714
80,2.337896316423871e-06,1.0,0.7396785422739038,0.9001673460006714
81,1.4553964855082112e-06,1.0,0.7739482967032719,0.9015616178512573
82,9.272385395916034e-07,1.0,0.8000424448228475,0.902677059173584
83,5.732227833703927e-07,1.0,0.8245779412726502,0.9064416885375977
84,3.6722963413252543e-07,1.0,0.8445300912946841,0.9086726307868958
85,2.438056175817828e-07,1.0,0.8768454764431003,0.9075571894645691
86,1.5828220782031522e-07,1.0,0.8946031847352895,0.9100669026374817
87,1.0329126138963933e-07,1.0,0.9128517329208407,0.9113218188285828
88,6.648003401519945e-08,1.0,0.9219655604841536,0.9097880721092224
89,4.5026348624898194e-08,1.0,0.9195097157693873,0.9122978448867798
90,2.936482822770003e-08,1.0,0.9334440038146842,0.9111824035644531
91,2.1358217112407805e-08,1.0,0.96506985791156,0.9148075580596924
92,1.2665573756852366e-08,1.0,0.9847289114054357,0.909927487373352
93,0.01837351677123659,0.9957749247550964,0.900368018484089,0.8077244758605957
94,0.005153266117992828,0.9985066652297974,0.6262898906837316,0.9030953645706177
95,0.00011171563036188258,1.0,0.6878379937117447,0.894729495048523
96,5.6253672250866713e-05,1.0,0.7063757848225793,0.898354709148407
97,2.8930656551114605e-05,1.0,0.7302291667437382,0.8990518450737
98,1.6797430510461893e-05,1.0,0.7493127055719199,0.8997490406036377
99,1.0361503574677774e-05,1.0,0.7758480826524041,0.9015616178512573
