,loss,accuracy,val_loss,val_accuracy
0,0.5761413653512955,0.8293207287788391,0.1236045904960369,0.9617958664894104
1,0.05176843613076788,0.9831360578536987,0.10400533468067247,0.9553820490837097
2,0.034488985095669396,0.9882352948188782,0.14646486255538438,0.9595649838447571
3,0.035526333386946024,0.9879438877105713,0.15946659076246247,0.9498047828674316
4,0.02915265931246829,0.9902385473251343,0.18100147643608,0.9599832892417908
5,0.017819069099889295,0.9940630197525024,0.36838833539390103,0.905326247215271
6,0.032755925811139015,0.9899107813835144,0.0830665353928592,0.9800613522529602
7,0.018688613255462557,0.994281530380249,0.20247583378818806,0.9545454382896423
8,0.028502592180063423,0.9917319416999817,0.2818177551640962,0.9551031589508057
9,0.020645383800741393,0.9942451119422913,0.09520515338867429,0.9852203130722046
10,0.016223849402447477,0.9954470992088318,0.3209422133160926,0.948689341545105
11,0.01811388948212203,0.9949735999107361,0.13697377861522556,0.9767150282859802
12,0.009787986707798778,0.9973410964012146,0.1198525309398693,0.9761573076248169
13,0.024523881149761877,0.9937351942062378,0.0980981910378606,0.9736475348472595
14,0.016010376321697255,0.9955199360847473,0.31626458964589665,0.9302844405174255
15,0.006047393405981096,0.9980695843696594,0.2881648788767028,0.9548243284225464
16,0.02171476720787027,0.9946821928024292,0.29181828618113687,0.9714165925979614
17,0.00920983346645561,0.9974139332771301,0.17097495097011872,0.9807584881782532
18,0.01792342727521558,0.9953742623329163,0.08251728390410058,0.9867540597915649
19,0.009271963218901618,0.9976689219474792,0.0388838411216708,0.993028461933136
20,0.006806792492317807,0.998725175857544,0.084300922763408,0.9842442870140076
21,0.017285421540991722,0.9957749247550964,0.14329086248608153,0.9746235609054565
22,0.008707829469210702,0.9979238510131836,0.06332785622509705,0.9873117804527283
23,0.007884049947053698,0.998288094997406,0.09036822273600231,0.9867540597915649
24,0.0060566585708587166,0.9984338283538818,0.054375188312237775,0.9868934750556946
25,0.010061031409313631,0.9978874325752258,0.20436895883415213,0.9680702686309814
26,0.006452918683048192,0.9984702467918396,0.11846405009398973,0.9820134043693542
27,0.008249292531137034,0.9981060028076172,0.04128958236412722,0.9889849424362183
28,0.006416478706559131,0.9984338283538818,0.0698071097893222,0.9829894304275513
29,0.005476667864613239,0.9989073276519775,0.10726653124850132,0.9857780337333679
